Title,Alternative Title,Description,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Suppressed,Child Record
,"Topography of Jefferson County, Kentucky : from U.S. Geological Survey Topographic Atlas sheets",,English,Geological Survey (U.S.),"U.S. Geological Survey (Washington,  D.C)",,,1912,,,Kentucky,"-85.9167,38.0,-85.4167,38.3333",https://umedia.lib.umn.edu/item/p16022coll230:1540,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1540/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1540,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1540/manifest.json,UMN_ALMA:9965808450001701,p16022coll230:1540,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Virginia,,English,Rand McNally and Company,"(Chicago, )",,Railroads,1911,,,Virginia,"-83.6667,36.5333,-75.15,39.45",https://umedia.lib.umn.edu/item/p16022coll230:1529,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1529/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1529,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1529/manifest.json,UMN_ALMA:9964492590001701,p16022coll230:1529,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Washington and vicinity,,English,Geological Survey (U.S.),The Survey (Washington),,Roads,1917,,,"Washington, District of Columbia","-77.25,38.75,-76.875,39.0833",https://umedia.lib.umn.edu/item/p16022coll230:1602,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1602/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1602,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1602/manifest.json,UMN_ALMA:9962748730001701,p16022coll230:1602,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Washington and vicinity,,English,Geological Survey (U.S.),The Survey (Washington),,Roads,1917,,,"Washington, District of Columbia","-77.25,38.75,-76.875,39.0833",https://umedia.lib.umn.edu/item/p16022coll230:1643,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1643/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1643,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1643/manifest.json,UMN_ALMA:9962981820001701,p16022coll230:1643,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Washington and vicinity, Maryland, District of Columbia, Virginia",,English,Geological Survey (U.S.),"Dept. of the Interior,  U.S. Geological Survey (Washington,  D.C)",,Roads,1929,,,"Washington, District of Columbia; Maryland","-77.25,38.75,-76.875,39.0833",https://umedia.lib.umn.edu/item/p16022coll230:1640,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1640/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1640,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1640/manifest.json,UMN_ALMA:9974084156601701,p16022coll230:1640,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Washington and vicinity, Maryland, District of Columbia, Virginia",,English,Geological Survey (U.S.),"Department of the Interior,  U.S. Geological Survey (Washington)",,,1917,,,"Washington, District of Columbia; Maryland; Virginia","-77.25,38.75,-76.875,39.0833",https://umedia.lib.umn.edu/item/p16022coll230:1599,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1599/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1599,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1599/manifest.json,UMN_ALMA:9973974700801701,p16022coll230:1599,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Washington and vicinity, Maryland-District of Columbia-Virginia",,English,Geological Survey (U.S.),U.S. Geological Survey (Washington?),,,1898,,,Virginia; Maryland; District of Columbia,"-77.25,38.75,-76.75,39.0",https://umedia.lib.umn.edu/item/p16022coll230:1512,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1512/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1512,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1512/manifest.json,UMN_ALMA:9973984909201701,p16022coll230:1512,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Camp Gordon and vicinity,,English,Geological Survey (U.S.),The Survey (Washington),,,1919,,,,"-84.6667,33.5,-84.0,34.0",https://umedia.lib.umn.edu/item/p16022coll205:591,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/591/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/591,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/591/manifest.json,UMN_ALMA:9954252750001701,p16022coll205:591,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Canal du Muscle-Shoal : plan général du tracé du canal lateral et la Riviére du Tennessee sur la partie de son cours comprise entre Brown's Ferry et Florence Ferry,,French,"Poussin, Guillaume Tell, 1794-1876",Guillaume Tell Poussin (France),,Canals|Canals,1834,,,,"-87.9,34.6667,-86.9333,34.8",https://umedia.lib.umn.edu/item/p16022coll205:598,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/598/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/598,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/598/manifest.json,UMN_ALMA:9974774508301701,p16022coll205:598,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Fredericksburg [Dec. 1862],,English,"Michler, N. (Nathaniel), 1827-1881",(United States),,"Fredericksburg, Battle Of, Fredericksburg, Va., 1862",1867,,,,"-83.6667,36.5333,-75.15,39.45",https://umedia.lib.umn.edu/item/p16022coll205:599,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/599/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/599,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/599/manifest.json,UMN_ALMA:9949774400001701,p16022coll205:599,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map and directory of Camp Patterson Park [Baltimore, Maryland] One Hundred and Tenth Regiment of New York Volunteers. Col. D.C. Littlejohn, commanding",,English,"Butler, J. B",F. Bourquin & Co. (Philadelphia),,,1862,,,,"-76.5833,39.2861,-76.575,39.2917",https://umedia.lib.umn.edu/item/p16022coll205:600,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/600/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/600,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/600/manifest.json,UMN_ALMA:9974061809101701,p16022coll205:600,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of the city of Anniston, Alabama",,English,,Electrotype Eng. Co (N.Y),,,1888,,,,"-85.9311,33.5997,-85.7553,33.7508",https://umedia.lib.umn.edu/item/p16022coll205:601,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/601/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/601,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/601/manifest.json,UMN_ALMA:9974841593101701,p16022coll205:601,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of Yorktown and vicinity,,English,"Artillery School (Fort Monroe, Va.)","Artillery School (Fort Monroe,  Va)",,,1922,,,,"-76.5253,37.2286,-76.5044,37.2425",https://umedia.lib.umn.edu/item/p16022coll205:597,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/597/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/597,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/597/manifest.json,UMN_ALMA:9974837900401701,p16022coll205:597,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"National cemetery, Andersonville, Ga",,English,United States. Army. Office of the Quarter Master General,(Georgiä),,National Cemeteries,1912,,,,"-84.1336,32.2011,-84.1289,32.2058",https://umedia.lib.umn.edu/item/p16022coll205:595,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/595/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/595,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/595/manifest.json,UMN_ALMA:9912907380001701,p16022coll205:595,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Plan of the town of Alexandria in the District of Columbia, 1798",,English,"Gilpin, George",Mangum & Josephine Weeks (Alexandria),,,1944,,,,"-77.1442,38.7844,-77.0369,38.845",https://umedia.lib.umn.edu/item/p16022coll205:596,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/596/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/596,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/596/manifest.json,UMN_ALMA:9938924140001701,p16022coll205:596,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
