Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates,projection
"Important farmlands, Scott County, Minnesota","Important farmlands, Scott County, Minnesota","12-1-78.""; ""Source: General highway map, Scott County, Minnesota (1976) ...""; Includes location map.; ""5,R-37,093.",,46 x 60 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"USDA-SCS (Lincoln, Neb.)",,Agricultural Resources|Land Capability for Agriculture|Soil Productivity,1979,,,https://umedia.lib.umn.edu/item/p16022coll624:911,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/911/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/911,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/911/manifest.json,UMN_ALMA:9937036640001701,p16022coll624:911,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Scott County,W0935500 W0931600 N0445000 N0443100|(W 93⁰55ʹ--W 93⁰16ʹ/N 44⁰50ʹ--N 44⁰31ʹ).,Polyconic projection
"Important farmlands Sherburne County, Minnesota","Important farmlands Sherburne County, Minnesota","""3-15-79. 5,R-37,252.""; Includes location map.",,51 x 66 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,The Service (Washington.),,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:938,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/938/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/938,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/938/manifest.json,UMN_ALMA:9956798520001701,p16022coll624:938,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Sherburne County,"W0940900 W0933035 N0453335 N0451445|(W 94°09'00""--W 93°30'35""/N 45°33'35""--N 45°14'45"").",Polyconic projection
"Important farmlands, Steuben County, New York","Important farmlands, Steuben County, New York",Shows land use. Include vicinity maps.,,130 x 132 centimeters,,English,United States. Soil Conservation Service,"The Service (Syracuse, N.Y)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:735,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/735/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/735,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/735/manifest.json,UMN_ALMA:9950391470001701,p16022coll624:735,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,New York,United States,North America,Steuben County,,
"Important farmlands, Stevens County, Minnesota","Important farmlands, Stevens County, Minnesota","8-7-79.""; Source: Stevens County, Minnesota general county highway map (1976) and information from SCS field personnel.; Includes location map.; ""5,R-37,489.",,46 x 61 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"USDA-SCS (Lincoln, Nebr.)",,Agricultural Resources|Land Capability for Agriculture|Soil Productivity,1979,,,https://umedia.lib.umn.edu/item/p16022coll624:894,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/894/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/894,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/894/manifest.json,UMN_ALMA:9973933665401701,p16022coll624:894,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Stevens County,W0961600 W0954300 N0454700 N0452400|(W 96°16ʹ--W 95°43ʹ/N 45°47ʹ--N 45°24ʹ).,Polyconic projection
"Important farmlands, Swift County, Minnesota","Important farmlands, Swift County, Minnesota","Date from lower right: ""1-29-81.""; Includes location map and text.; Source: 1976 general county highway map and information from SCS field personnel.",,48 x 76 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,"Farms|Land Use, Rural",1981,,,https://umedia.lib.umn.edu/item/p16022coll624:891,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/891/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/891,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/891/manifest.json,UMN_ALMA:9915724090001701,p16022coll624:891,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Swift County,W0960500 W0951000 N0452400 N0451000|(W 96°05ʻ--W 95°10ʻ/N 45°24ʻ--N 45°10ʻ).,Polyconic projection
"Important farmland, Starke County, Indiana","Important farmland, Starke County, Indiana","Shows land use. ""Interpretations derived from soil map constructed by Cartographic Division, Soil Conservation Service, U.S.D.A., of Starke County, Indiana."" Includes vicinity map, text, and sectionalized township. ""February 1985."" ""4-R-38936."" ""February 1983, Base 4-R-37994.""",,74 x 92 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1985?,,,https://umedia.lib.umn.edu/item/p16022coll624:746,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/746/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/746,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/746/manifest.json,UMN_ALMA:9923231650001701,p16022coll624:746,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Starke County,,
"Important farmlands, Tioga County, Pennsylvania","Important farmlands, Tioga County, Pennsylvania","Shows land use. ""February 1983."" Includes location map. ""Sheet 2 of 2.""",,112 x 91 centimeters,,English,United States. Soil Conservation Service,"The Service (Harrisburg, Pa)",,Agricultural Resources|Land Capability for Agriculture,1983,,,https://umedia.lib.umn.edu/item/p16022coll624:790,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/790/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/790,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/790/manifest.json,UMN_ALMA:9944123670001701,p16022coll624:790,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Pennsylvania,United States,North America,Tioga County,,
"Important farmlands, Valley County, Montana","Important farmlands, Valley County, Montana","""Interpretations derived from soil survey sheets completed 1979 by Soil Conservation Service, USDA, of Valley County, Montana."" ""August 1982 BASE 4-R-37900."" Source: Base map prepared by SCS, WTSC Carto Unit from 1:126,720 General highway maps. Includes location map.",,156 x 126 centimeters,,English,United States. Soil Conservation Service,"The Service (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture|Soil Productivity,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:745,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/745/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/745,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/745/manifest.json,UMN_ALMA:9923842100001701,p16022coll624:745,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Montana,United States,North America,Valley County,,
"Important farmlands, Virgin Islands","Important farmlands, Virgin Islands","""Base source: USGS base map 1:100,000 dated 1979.""; ""March 1982 4-R-37806.""; Includes location diagram.",,48 x 110 centimeters; 30 x 72 centimeters; 100 x 120 centimeters,"Scale 1:50,000",English,United States. Soil Conservation Service,"United States Dept. of Agriculture, Soil Conservation Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture|Soil Productivity,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:926,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/926/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/926,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/926/manifest.json,UMN_ALMA:9928698470001701,p16022coll624:926,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,,North America,,"W0650900 W0640200 N0190100 N0172700|(W 65°09'00""--W 64°02'00""/N 19°01'00""--N 17°27'00"")",
"Important farmlands, Waseca County, Minnesota","Important farmlands, Waseca County, Minnesota","""Source: General county highway map (1976).""; ""12-5-79. 5,S-37,645.""; Includes location map.",,59 x 46 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"The Service (Lincoln, Neb.)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:902,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/902/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/902,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/902/manifest.json,UMN_ALMA:9953189610001701,p16022coll624:902,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Waseca County,-93.76836 -93.406056 44.19639 43.847871|(W 93.76836°--W 93.406056°/N 44.19639°--N 43.847871°).,Polyconic projection
"Important farmlands, Winona County, Minnesota","Important farmlands, Winona County, Minnesota","""6-21-77. 5,R-36,319.""; Includes location map.",,51 x 70 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,The Service (Washington.),,"Agricultural Resources|Land Use, Rural",1977,,,https://umedia.lib.umn.edu/item/p16022coll624:930,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/930/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/930,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/930/manifest.json,UMN_ALMA:9942337600001701,p16022coll624:930,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Winona County,W0920449 W0911717 N0441141 N0435049|Not given,Polyconic projection
